#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
471.06100,19.70000,     -0.15346, 28.33500,50.00000,20.00000,3.95418
471.35999,19.71000,     -0.15283, 28.32631,50.00000,20.00000,3.95314
471.66000,19.72000,     -0.15224, 28.31229,50.00000,20.00000,3.95210
471.95700,19.73000,     -0.15131, 28.29393,50.00000,20.00000,3.95108
472.25500,19.74000,     -0.15071, 28.28099,50.00000,20.00000,3.95004
472.55200,19.75000,     -0.15010, 28.25615,50.00000,20.00000,3.94902
472.85300,19.76000,     -0.14950, 28.24533,50.00000,20.00000,3.94798
473.14999,19.77000,     -0.14874, 28.22697,50.00000,20.00000,3.94695
473.44901,19.78000,     -0.14807, 28.20861,50.00000,20.00000,3.94592
473.74701,19.79000,     -0.14747, 28.19566,50.00000,20.00000,3.94489
474.04599,19.80000,     -0.14689, 28.17189,50.00000,20.00000,3.94386
474.34399,19.81000,     -0.14633, 28.16213,50.00000,20.00000,3.94283
474.64301,19.82000,     -0.14575, 28.14590,50.00000,20.00000,3.94180
474.94000,19.83000,     -0.14517, 28.12754,50.00000,20.00000,3.94077
475.23801,19.84000,     -0.14446, 28.11459,50.00000,20.00000,3.93974
475.53601,19.85000,     -0.14381, 28.09188,50.00000,20.00000,3.93872
475.83701,19.86000,     -0.14311, 28.08328,50.00000,20.00000,3.93768
476.13400,19.87000,     -0.14250, 28.06705,50.00000,20.00000,3.93666
476.43201,19.88000,     -0.14184, 28.04975,50.00000,20.00000,3.93563
476.73001,19.89000,     -0.14118, 28.03680,50.00000,20.00000,3.93461
477.02899,19.90000,     -0.14075, 28.01632,50.00000,20.00000,3.93358
477.32800,19.91000,     -0.14041, 28.00762,50.00000,20.00000,3.93255
477.62500,19.92000,     -0.13991, 27.99361,50.00000,20.00000,3.93153
477.92200,19.93000,     -0.13925, 27.98607,50.00000,20.00000,3.93051
478.22101,19.94000,     -0.13857, 27.98172,50.00000,20.00000,3.92948
478.52100,19.95000,     -0.13806, 27.96008,50.00000,20.00000,3.92845
478.81900,19.96000,     -0.13744, 27.95041,50.00000,20.00000,3.92742
479.11801,19.97000,     -0.13673, 27.93418,50.00000,20.00000,3.92640
479.41699,19.98000,     -0.13626, 27.91582,50.00000,20.00000,3.92537
479.71399,19.99000,     -0.13586, 27.90393,50.00000,20.00000,3.92435
480.01300,20.00000,     -0.13546, 27.88451,50.00000,20.00000,3.92333
480.31100,20.01000,     -0.13475, 27.87581,50.00000,20.00000,3.92230
480.60800,20.02000,     -0.13401, 27.86180,50.00000,20.00000,3.92129
480.91000,20.03000,     -0.13360, 27.84451,50.00000,20.00000,3.92025
481.20499,20.04000,     -0.13342, 27.83368,50.00000,20.00000,3.91924
481.50500,20.05000,     -0.13263, 27.81426,50.00000,20.00000,3.91821
481.80399,20.06000,     -0.13231, 27.80450,50.00000,20.00000,3.91719
482.10300,20.07000,     -0.13153, 27.78836,50.00000,20.00000,3.91617
482.40100,20.08000,     -0.13093, 27.77000,50.00000,20.00000,3.91515
482.69901,20.09000,     -0.13040, 27.74942,50.00000,20.00000,3.91413
482.99701,20.10000,     -0.12992, 27.73000,50.00000,20.00000,3.91311
483.29401,20.11000,     -0.12956, 27.72246,50.00000,20.00000,3.91210
483.59399,20.12000,     -0.12912, 27.71058,50.00000,20.00000,3.91107
483.89499,20.13000,     -0.12853, 27.69657,50.00000,20.00000,3.91004
484.19000,20.14000,     -0.12796, 27.68574,50.00000,20.00000,3.90904
484.49100,20.15000,     -0.12775, 27.66632,50.00000,20.00000,3.90801
484.79099,20.16000,     -0.12729, 27.65550,50.00000,20.00000,3.90699
485.08899,20.17000,     -0.12670, 27.63714,50.00000,20.00000,3.90597
485.38699,20.18000,     -0.12634, 27.61443,50.00000,20.00000,3.90495
485.68399,20.19000,     -0.12569, 27.59936,50.00000,20.00000,3.90394
485.98599,20.20000,     -0.12533, 27.57665,50.00000,20.00000,3.90291
486.28299,20.21000,     -0.12481, 27.56795,50.00000,20.00000,3.90190
486.58200,20.22000,     -0.12443, 27.55394,50.00000,20.00000,3.90088
486.87900,20.23000,     -0.12405, 27.54418,50.00000,20.00000,3.89987
487.17801,20.24000,     -0.12368, 27.53017,50.00000,20.00000,3.89886
487.47800,20.25000,     -0.12324, 27.52804,50.00000,20.00000,3.89783
487.77499,20.26000,     -0.12265, 27.52041,50.00000,20.00000,3.89682
488.07300,20.27000,     -0.12225, 27.50746,50.00000,20.00000,3.89581
488.37299,20.28000,     -0.12222, 27.49780,50.00000,20.00000,3.89479
488.67099,20.29000,     -0.12170, 27.47828,50.00000,20.00000,3.89378
488.96899,20.30000,     -0.12128, 27.47074,50.00000,20.00000,3.89277
489.26999,20.31000,     -0.12078, 27.45673,50.00000,20.00000,3.89175
489.56799,20.32000,     -0.12019, 27.44697,50.00000,20.00000,3.89074
489.86700,20.33000,     -0.11994, 27.43296,50.00000,20.00000,3.88972
490.16599,20.34000,     -0.11951, 27.42001,50.00000,20.00000,3.88871
490.46500,20.35000,     -0.11901, 27.41025,50.00000,20.00000,3.88769
490.76300,20.36000,     -0.11861, 27.38860,50.00000,20.00000,3.88668
491.06201,20.37000,     -0.11841, 27.38000,50.00000,20.00000,3.88567
491.36099,20.38000,     -0.11806, 27.36377,50.00000,20.00000,3.88466
491.66000,20.39000,     -0.11766, 27.35082,50.00000,20.00000,3.88365
491.95999,20.40000,     -0.11704, 27.34435,50.00000,20.00000,3.88263
492.25800,20.41000,     -0.11665, 27.33787,50.00000,20.00000,3.88162
492.55801,20.42000,     -0.11651, 27.33459,50.00000,20.00000,3.88061
492.85800,20.43000,     -0.11603, 27.31845,50.00000,20.00000,3.87959
493.15701,20.44000,     -0.11564, 27.31082,50.00000,20.00000,3.87858
493.45599,20.45000,     -0.11533, 27.29246,50.00000,20.00000,3.87757
493.75500,20.46000,     -0.11500, 27.28057,50.00000,20.00000,3.87656
494.05399,20.47000,     -0.11476, 27.26221,50.00000,20.00000,3.87555
494.35501,20.48000,     -0.11441, 27.25796,50.00000,20.00000,3.87454
494.65302,20.49000,     -0.11425, 27.23844,50.00000,20.00000,3.87353
494.95300,20.50000,     -0.11377, 27.23525,50.00000,20.00000,3.87252
495.25201,20.51000,     -0.11338, 27.21689,50.00000,20.00000,3.87151
495.55099,20.52000,     -0.11301, 27.21254,50.00000,20.00000,3.87051
495.84698,20.53000,     -0.11283, 27.19100,50.00000,20.00000,3.86951
496.14700,20.54000,     -0.11246, 27.18230,50.00000,20.00000,3.86850
496.44800,20.55000,     -0.11203, 27.16829,50.00000,20.00000,3.86748
496.74600,20.56000,     -0.11166, 27.15205,50.00000,20.00000,3.86648
497.04700,20.57000,     -0.11117, 27.14017,50.00000,20.00000,3.86547
497.34500,20.58000,     -0.11076, 27.12393,50.00000,20.00000,3.86447
497.64499,20.59000,     -0.11064, 27.12075,50.00000,20.00000,3.86346
497.94501,20.60000,     -0.11042, 27.10451,50.00000,20.00000,3.86245
498.24200,20.61000,     -0.10999, 27.10016,50.00000,20.00000,3.86145
498.54300,20.62000,     -0.10969, 27.08074,50.00000,20.00000,3.86044
498.84201,20.63000,     -0.10944, 27.07320,50.00000,20.00000,3.85944
499.14099,20.64000,     -0.10908, 27.05919,50.00000,20.00000,3.85843
499.44000,20.65000,     -0.10873, 27.04508,50.00000,20.00000,3.85743
499.74301,20.66000,     -0.10851, 27.03542,50.00000,20.00000,3.85641
500.04099,20.67000,     -0.10819, 27.01919,50.00000,20.00000,3.85541
500.34000,20.68000,     -0.10780, 27.01484,50.00000,20.00000,3.85441
500.64001,20.69000,     -0.10748, 26.99542,50.00000,20.00000,3.85341
500.93799,20.70000,     -0.10724, 26.99107,50.00000,20.00000,3.85241
501.23700,20.71000,     -0.10706, 26.97164,50.00000,20.00000,3.85141
501.54001,20.72000,     -0.10688, 26.96411,50.00000,20.00000,3.85039
501.84000,20.73000,     -0.10660, 26.95116,50.00000,20.00000,3.84939
502.13699,20.74000,     -0.10621, 26.93705,50.00000,20.00000,3.84839
502.43900,20.75000,     -0.10583, 26.92633,50.00000,20.00000,3.84738
502.73901,20.76000,     -0.10559, 26.91009,50.00000,20.00000,3.84638
503.03400,20.77000,     -0.10521, 26.90681,50.00000,20.00000,3.84539
503.33701,20.78000,     -0.10488, 26.89067,50.00000,20.00000,3.84438
503.63501,20.79000,     -0.10452, 26.88738,50.00000,20.00000,3.84339
503.93500,20.80000,     -0.10420, 26.87115,50.00000,20.00000,3.84239
504.23599,20.81000,     -0.10398, 26.86690,50.00000,20.00000,3.84138
504.53299,20.82000,     -0.10368, 26.84632,50.00000,20.00000,3.84039
504.83301,20.83000,     -0.10334, 26.85182,50.00000,20.00000,3.83939
505.13400,20.84000,     -0.10303, 26.83549,50.00000,20.00000,3.83839
505.43201,20.85000,     -0.10292, 26.83124,50.00000,20.00000,3.83739
505.73300,20.86000,     -0.10268, 26.81172,50.00000,20.00000,3.83639
506.03299,20.87000,     -0.10243, 26.80853,50.00000,20.00000,3.83539
506.33301,20.88000,     -0.10233, 26.79230,50.00000,20.00000,3.83439
506.63199,20.89000,     -0.10201, 26.78911,50.00000,20.00000,3.83340
506.93399,20.90000,     -0.10165, 26.77288,50.00000,20.00000,3.83239
507.23300,20.91000,     -0.10135, 26.76853,50.00000,20.00000,3.83140
507.53101,20.92000,     -0.10106, 26.75123,50.00000,20.00000,3.83041
507.83200,20.93000,     -0.10078, 26.74804,50.00000,20.00000,3.82941
508.13101,20.94000,     -0.10054, 26.73181,50.00000,20.00000,3.82841
508.43201,20.95000,     -0.10043, 26.72862,50.00000,20.00000,3.82741
508.73099,20.96000,     -0.10019, 26.71239,50.00000,20.00000,3.82642
509.02899,20.97000,-9.986667e-02, 26.70910,50.00000,20.00000,3.82543
509.32999,20.98000,-9.962287e-02, 26.69190,50.00000,20.00000,3.82443
509.63000,20.99000,-9.935957e-02, 26.68755,50.00000,20.00000,3.82344
509.93301,21.00000,-9.925068e-02, 26.66813,50.00000,20.00000,3.82243
510.23199,21.01000,-9.894845e-02, 26.66378,50.00000,20.00000,3.82144
510.52899,21.02000,-9.862660e-02, 26.64542,50.00000,20.00000,3.82046
510.83099,21.03000,-9.842080e-02, 26.64214,50.00000,20.00000,3.81946
511.12900,21.04000,-9.817594e-02, 26.62706,50.00000,20.00000,3.81847
511.42899,21.05000,-9.791180e-02, 26.62378,50.00000,20.00000,3.81748
511.73099,21.06000,-9.766700e-02, 26.60764,50.00000,20.00000,3.81648
512.03003,21.07000,-9.749910e-02, 26.60329,50.00000,20.00000,3.81549
512.33002,21.08000,-9.746647e-02, 26.58599,50.00000,20.00000,3.81450
512.63000,21.09000,-9.735649e-02, 26.58599,50.00000,20.00000,3.81351
512.92798,21.10000,-9.699489e-02, 26.57304,50.00000,20.00000,3.81252
513.22803,21.11000,-9.671064e-02, 26.56763,50.00000,20.00000,3.81153
513.53003,21.12000,-9.644574e-02, 26.56435,50.00000,20.00000,3.81053
513.82898,21.13000,-9.625785e-02, 26.54927,50.00000,20.00000,3.80955
514.13000,21.14000,-9.599260e-02, 26.54599,50.00000,20.00000,3.80855
514.42902,21.15000,-9.584321e-02, 26.52763,50.00000,20.00000,3.80757
514.72900,21.16000,-9.600369e-02, 26.52009,50.00000,20.00000,3.80658
515.02802,21.17000,-9.560236e-02, 26.50608,50.00000,20.00000,3.80559
515.32898,21.18000,-9.533662e-02, 26.49091,50.00000,20.00000,3.80460
515.63000,21.19000,-9.493506e-02, 26.48009,50.00000,20.00000,3.80361
515.92902,21.20000,-9.478516e-02, 26.46723,50.00000,20.00000,3.80262
516.22900,21.21000,-9.448011e-02, 26.46289,50.00000,20.00000,3.80164
516.52698,21.22000,-9.421352e-02, 26.44346,50.00000,20.00000,3.80065
516.83002,21.23000,-9.408302e-02, 26.43593,50.00000,20.00000,3.79966
517.12903,21.24000,-9.389389e-02, 26.42404,50.00000,20.00000,3.79867
517.42798,21.25000,-9.366583e-02, 26.41109,50.00000,20.00000,3.79769
517.72699,21.26000,-9.363182e-02, 26.40133,50.00000,20.00000,3.79671
518.02899,21.27000,-9.363687e-02, 26.38520,50.00000,20.00000,3.79572
518.32898,21.28000,-9.346690e-02, 26.38838,50.00000,20.00000,3.79473
518.62903,21.29000,-9.323854e-02, 26.37331,50.00000,20.00000,3.79375
518.92999,21.30000,-9.302957e-02, 26.37002,50.00000,20.00000,3.79276
519.22998,21.31000,-9.278151e-02, 26.35601,50.00000,20.00000,3.79177
519.53101,21.32000,-9.255285e-02, 26.35166,50.00000,20.00000,3.79079
519.83002,21.33000,-9.234336e-02, 26.33224,50.00000,20.00000,3.78981
520.12799,21.34000,-9.225041e-02, 26.32896,50.00000,20.00000,3.78883
520.43103,21.35000,-9.217727e-02, 26.31282,50.00000,20.00000,3.78784
520.73102,21.36000,-9.194810e-02, 26.30953,50.00000,20.00000,3.78686
521.03101,21.37000,-9.179669e-02, 26.29330,50.00000,20.00000,3.78587
521.33197,21.38000,-9.148945e-02, 26.29011,50.00000,20.00000,3.78489
521.63000,21.39000,-9.133768e-02, 26.27494,50.00000,20.00000,3.78391
521.92999,21.40000,-9.124443e-02, 26.27175,50.00000,20.00000,3.78293
522.22900,21.41000,-9.111207e-02, 26.25658,50.00000,20.00000,3.78196
522.53198,21.42000,-9.097994e-02, 26.25658,50.00000,20.00000,3.78096
522.83301,21.43000,-9.084759e-02, 26.24576,50.00000,20.00000,3.77998
523.13098,21.44000,-9.096852e-02, 26.24035,50.00000,20.00000,3.77901
523.43103,21.45000,-9.089454e-02, 26.23281,50.00000,20.00000,3.77803
523.72998,21.46000,-9.060572e-02, 26.22092,50.00000,20.00000,3.77705
524.03302,21.47000,-9.041469e-02, 26.21126,50.00000,20.00000,3.77606
524.33099,21.48000,-9.035985e-02, 26.19715,50.00000,20.00000,3.77509
524.63202,21.49000,-9.001220e-02, 26.18749,50.00000,20.00000,3.77411
524.93201,21.50000,-8.991829e-02, 26.17454,50.00000,20.00000,3.77313
525.23297,21.51000,-8.972668e-02, 26.16691,50.00000,20.00000,3.77215
525.53198,21.52000,-8.969120e-02, 26.15502,50.00000,20.00000,3.77118
525.82898,21.53000,-8.936223e-02, 26.14748,50.00000,20.00000,3.77021
526.13202,21.54000,-8.936605e-02, 26.13560,50.00000,20.00000,3.76923
526.43103,21.55000,-8.929130e-02, 26.12806,50.00000,20.00000,3.76825
526.73401,21.56000,-8.931466e-02, 26.11724,50.00000,20.00000,3.76727
527.03302,21.57000,-8.912239e-02, 26.11405,50.00000,20.00000,3.76630
527.33301,21.58000,-8.894968e-02, 26.09782,50.00000,20.00000,3.76532
527.63501,21.59000,-8.905120e-02, 26.09453,50.00000,20.00000,3.76434
527.93402,21.60000,-8.903500e-02, 26.07839,50.00000,20.00000,3.76337
528.23401,21.61000,-8.882291e-02, 26.07405,50.00000,20.00000,3.76239
528.53400,21.62000,-8.855191e-02, 26.05462,50.00000,20.00000,3.76142
528.83301,21.63000,-8.845712e-02, 26.05134,50.00000,20.00000,3.76045
529.13300,21.64000,-8.848002e-02, 26.03510,50.00000,20.00000,3.75948
529.43298,21.65000,-8.842445e-02, 26.03192,50.00000,20.00000,3.75850
529.73499,21.66000,-8.815319e-02, 26.01568,50.00000,20.00000,3.75753
530.03497,21.67000,-8.794049e-02, 26.01249,50.00000,20.00000,3.75655
530.33398,21.68000,-8.762946e-02, 25.99732,50.00000,20.00000,3.75559
530.63599,21.69000,-8.749519e-02, 25.99732,50.00000,20.00000,3.75461
530.93500,21.70000,-8.734099e-02, 25.98437,50.00000,20.00000,3.75364
531.23700,21.71000,-8.738338e-02, 25.97896,50.00000,20.00000,3.75266
531.53601,21.72000,-8.711114e-02, 25.97249,50.00000,20.00000,3.75170
531.83899,21.73000,-8.685871e-02, 25.96708,50.00000,20.00000,3.75072
532.13702,21.74000,-8.672374e-02, 25.95519,50.00000,20.00000,3.74975
532.43701,21.75000,-8.654950e-02, 25.94978,50.00000,20.00000,3.74878
532.73798,21.76000,-8.637524e-02, 25.93683,50.00000,20.00000,3.74781
533.03900,21.77000,-8.629927e-02, 25.93142,50.00000,20.00000,3.74684
533.33899,21.78000,-8.628221e-02, 25.91953,50.00000,20.00000,3.74587
533.63898,21.79000,-8.608796e-02, 25.91412,50.00000,20.00000,3.74490
533.94299,21.80000,-8.591360e-02, 25.90011,50.00000,20.00000,3.74392
534.23999,21.81000,-8.565983e-02, 25.89364,50.00000,20.00000,3.74297
534.54102,21.82000,-8.544562e-02, 25.88281,50.00000,20.00000,3.74200
534.84100,21.83000,-8.540858e-02, 25.87740,50.00000,20.00000,3.74103
535.14301,21.84000,-8.509569e-02, 25.86987,50.00000,20.00000,3.74006
535.44397,21.85000,-8.486142e-02, 25.86011,50.00000,20.00000,3.73909
535.74200,21.86000,-8.474515e-02, 25.86011,50.00000,20.00000,3.73813
536.04303,21.87000,-8.464875e-02, 25.84822,50.00000,20.00000,3.73716
536.34399,21.88000,-8.443389e-02, 25.84281,50.00000,20.00000,3.73619
536.64099,21.89000,-8.431732e-02, 25.83846,50.00000,20.00000,3.73524
536.94702,21.90000,-8.412236e-02, 25.83092,50.00000,20.00000,3.73425
537.24402,21.91000,-8.394639e-02, 25.82339,50.00000,20.00000,3.73330
537.54602,21.92000,-8.384969e-02, 25.81372,50.00000,20.00000,3.73233
537.84302,21.93000,-8.381185e-02, 25.80396,50.00000,20.00000,3.73137
538.14697,21.94000,-8.363614e-02, 25.78995,50.00000,20.00000,3.73040
538.44702,21.95000,-8.338098e-02, 25.78232,50.00000,20.00000,3.72944
538.74799,21.96000,-8.308620e-02, 25.77043,50.00000,20.00000,3.72847
539.04797,21.97000,-8.287030e-02, 25.76724,50.00000,20.00000,3.72751
539.34698,21.98000,-8.265422e-02, 25.75207,50.00000,20.00000,3.72655
539.64801,21.99000,-8.259646e-02, 25.75207,50.00000,20.00000,3.72559
539.95099,22.00000,-8.236067e-02, 25.74135,50.00000,20.00000,3.72462
540.25000,22.01000,-8.204527e-02, 25.73594,50.00000,20.00000,3.72366
540.54999,22.02000,-8.190800e-02, 25.72289,50.00000,20.00000,3.72270
540.84998,22.03000,-8.192912e-02, 25.71758,50.00000,20.00000,3.72174
541.15100,22.04000,-8.171256e-02, 25.70453,50.00000,20.00000,3.72078
541.45099,22.05000,-8.143633e-02, 25.69922,50.00000,20.00000,3.71982
541.75201,22.06000,-8.133846e-02, 25.69158,50.00000,20.00000,3.71885
542.04999,22.07000,-8.122048e-02, 25.68086,50.00000,20.00000,3.71790
542.35101,22.08000,-8.090431e-02, 25.67757,50.00000,20.00000,3.71694
542.65503,22.09000,-8.066753e-02, 25.66356,50.00000,20.00000,3.71597
542.95300,22.10000,-8.066833e-02, 25.66356,50.00000,20.00000,3.71502
543.25403,22.11000,-8.055025e-02, 25.65052,50.00000,20.00000,3.71406
543.55499,22.12000,-8.037252e-02, 25.64520,50.00000,20.00000,3.71310
543.85303,22.13000,-7.995618e-02, 25.63757,50.00000,20.00000,3.71215
544.15601,22.14000,-7.981806e-02, 25.62684,50.00000,20.00000,3.71118
544.45502,22.15000,-7.965973e-02, 25.62249,50.00000,20.00000,3.71023
544.75500,22.16000,-7.946162e-02, 25.60520,50.00000,20.00000,3.70927
545.05902,22.17000,-7.940284e-02, 25.60520,50.00000,20.00000,3.70831
545.35498,22.18000,-7.916450e-02, 25.59225,50.00000,20.00000,3.70736
545.65802,22.19000,-7.876739e-02, 25.58684,50.00000,20.00000,3.70640
545.95801,22.20000,-7.866830e-02, 25.57930,50.00000,20.00000,3.70545
546.25500,22.21000,-7.856895e-02, 25.56848,50.00000,20.00000,3.70450
546.55902,22.22000,-7.845011e-02, 25.56519,50.00000,20.00000,3.70353
546.85797,22.23000,-7.843041e-02, 25.55331,50.00000,20.00000,3.70258
547.15997,22.24000,-7.827149e-02, 25.55331,50.00000,20.00000,3.70163
547.46002,22.25000,-7.823187e-02, 25.54036,50.00000,20.00000,3.70067
547.76001,22.26000,-7.807267e-02, 25.53495,50.00000,20.00000,3.69972
548.06201,22.27000,-7.791351e-02, 25.52412,50.00000,20.00000,3.69876
548.36200,22.28000,-7.765444e-02, 25.51871,50.00000,20.00000,3.69781
548.66199,22.29000,-7.755477e-02, 25.50576,50.00000,20.00000,3.69686
548.96198,22.30000,-7.777419e-02, 25.50035,50.00000,20.00000,3.69591
549.26202,22.31000,-7.763458e-02, 25.50257,50.00000,20.00000,3.69496
549.56598,22.32000,-7.739537e-02, 25.49175,50.00000,20.00000,3.69400
549.86200,22.33000,-7.709561e-02, 25.48847,50.00000,20.00000,3.69306
550.16498,22.34000,-7.695589e-02, 25.47339,50.00000,20.00000,3.69210
550.46399,22.35000,-7.697562e-02, 25.47339,50.00000,20.00000,3.69115
550.76398,22.36000,-7.675568e-02, 25.46151,50.00000,20.00000,3.69020
551.06299,22.37000,-7.683530e-02, 25.45610,50.00000,20.00000,3.68926
551.36603,22.38000,-7.681527e-02, 25.45291,50.00000,20.00000,3.68830
551.66602,22.39000,-7.659510e-02, 25.43880,50.00000,20.00000,3.68735
551.96600,22.40000,-7.659479e-02, 25.43880,50.00000,20.00000,3.68641
552.26599,22.41000,-7.651445e-02, 25.42585,50.00000,20.00000,3.68546
552.56799,22.42000,-7.649423e-02, 25.42691,50.00000,20.00000,3.68450
552.86798,22.43000,-7.647386e-02, 25.41938,50.00000,20.00000,3.68356
553.16998,22.44000,-7.645360e-02, 25.41396,50.00000,20.00000,3.68261
553.46802,22.45000,-7.637300e-02, 25.40749,50.00000,20.00000,3.68167
553.76703,22.46000,-7.627238e-02, 25.39889,50.00000,20.00000,3.68072
554.07098,22.47000,-7.627219e-02, 25.39560,50.00000,20.00000,3.67977
554.37097,22.48000,-7.623166e-02, 25.38159,50.00000,20.00000,3.67882
554.67102,22.49000,-7.621116e-02, 25.37840,50.00000,20.00000,3.67788
554.97198,22.50000,-7.623079e-02, 25.36430,50.00000,20.00000,3.67693
555.27197,22.51000,-7.608992e-02, 25.36111,50.00000,20.00000,3.67599
555.57202,22.52000,-7.602922e-02, 25.34816,50.00000,20.00000,3.67504
555.87201,22.53000,-7.588822e-02, 25.34816,50.00000,20.00000,3.67410
556.17297,22.54000,-7.590776e-02, 25.34053,50.00000,20.00000,3.67315
556.47400,22.55000,-7.598754e-02, 25.33193,50.00000,20.00000,3.67221
556.77301,22.56000,-7.600698e-02, 25.33193,50.00000,20.00000,3.67127
557.07501,22.57000,-7.590610e-02, 25.31898,50.00000,20.00000,3.67032
557.37500,22.58000,-7.584521e-02, 25.31357,50.00000,20.00000,3.66938
557.67200,22.59000,-7.582429e-02, 25.30709,50.00000,20.00000,3.66845
557.97498,22.60000,-7.576353e-02, 25.29733,50.00000,20.00000,3.66749
558.27600,22.61000,-7.548143e-02, 25.29414,50.00000,20.00000,3.66655
558.57501,22.62000,-7.546050e-02, 25.28226,50.00000,20.00000,3.66561
558.87500,22.63000,-7.537927e-02, 25.28226,50.00000,20.00000,3.66467
559.17700,22.64000,-7.562008e-02, 25.26921,50.00000,20.00000,3.66373
559.47601,22.65000,-7.580043e-02, 25.26390,50.00000,20.00000,3.66279
559.77600,22.66000,-7.551788e-02, 25.25085,50.00000,20.00000,3.66185
560.07703,22.67000,-7.553731e-02, 25.24438,50.00000,20.00000,3.66091
560.37701,22.68000,-7.557682e-02, 25.23143,50.00000,20.00000,3.65997
560.67603,22.69000,-7.565657e-02, 25.22602,50.00000,20.00000,3.65904
560.97699,22.70000,-7.575664e-02, 25.21848,50.00000,20.00000,3.65810
561.27600,22.71000,-7.559457e-02, 25.20766,50.00000,20.00000,3.65716
561.57898,22.72000,-7.555365e-02, 25.20766,50.00000,20.00000,3.65622
561.87598,22.73000,-7.589552e-02, 25.19800,50.00000,20.00000,3.65529
562.17798,22.74000,-7.597562e-02, 25.19365,50.00000,20.00000,3.65435
562.47803,22.75000,-7.587401e-02, 25.19036,50.00000,20.00000,3.65341
562.77698,22.76000,-7.581265e-02, 25.17848,50.00000,20.00000,3.65248
563.07898,22.77000,-7.569087e-02, 25.17848,50.00000,20.00000,3.65154
563.37903,22.78000,-7.562948e-02, 25.16446,50.00000,20.00000,3.65060
563.67999,22.79000,-7.560852e-02, 25.15799,50.00000,20.00000,3.64966
563.97998,22.80000,-7.572891e-02, 25.14717,50.00000,20.00000,3.64873
564.28003,22.81000,-7.586957e-02, 25.14176,50.00000,20.00000,3.64779
564.58099,22.82000,-7.588906e-02, 25.13857,50.00000,20.00000,3.64686
564.88098,22.83000,-7.592871e-02, 25.12668,50.00000,20.00000,3.64592
565.18103,22.84000,-7.590770e-02, 25.12668,50.00000,20.00000,3.64499
565.48199,22.85000,-7.582603e-02, 25.12659,50.00000,20.00000,3.64405
565.78302,22.86000,-7.572409e-02, 25.11470,50.00000,20.00000,3.64312
566.08301,22.87000,-7.568275e-02, 25.11470,50.00000,20.00000,3.64219
566.38202,22.88000,-7.549959e-02, 25.11364,50.00000,20.00000,3.64126
566.68402,22.89000,-7.537727e-02, 25.11257,50.00000,20.00000,3.64032
566.98199,22.90000,-7.537617e-02, 25.10929,50.00000,20.00000,3.63939
567.28101,22.91000,-7.547644e-02, 25.09740,50.00000,20.00000,3.63847
567.58197,22.92000,-7.561742e-02, 25.09740,50.00000,20.00000,3.63753
567.88098,22.93000,-7.553534e-02, 25.08445,50.00000,20.00000,3.63661
568.18103,22.94000,-7.561549e-02, 25.07904,50.00000,20.00000,3.63568
568.48199,22.95000,-7.551320e-02, 25.06610,50.00000,20.00000,3.63474
568.78198,22.96000,-7.551222e-02, 25.06068,50.00000,20.00000,3.63381
569.08301,22.97000,-7.543013e-02, 25.05315,50.00000,20.00000,3.63288
569.38397,22.98000,-7.530739e-02, 25.05208,50.00000,20.00000,3.63195
569.68298,22.99000,-7.536718e-02, 25.05527,50.00000,20.00000,3.63102
569.98297,23.00000,-7.526460e-02, 25.04880,50.00000,20.00000,3.63010
570.28101,23.01000,-7.518214e-02, 25.04020,50.00000,20.00000,3.62918
570.58398,23.02000,-7.536410e-02, 25.04020,50.00000,20.00000,3.62824
