#EXPORTTYPE:                 ,DATA ALL                                                     
#FILE:                       ,PYRO_MDF_30_900_N2_05Kmin_recal_02.ngb-ds3                   
#FORMAT:                     ,NETZSCH5                                                     
#FTYPE:                      ,ANSI                                                         
#IDENTITY:                   ,pyro_30_900_N2_5Kmin_MDF_02                                  
#DECIMAL:                    ,POINT                                                        
#SEPARATOR:                  ,COMMA                                                        
#MTYPE:                      ,DSC                                                          
#INSTRUMENT:                 ,NETZSCH STA 449F3                                            
#PROJECT:                    ,pyroboard                                                    
#DATE/TIME:                  ,06.02.2021 13:33:58 (UTC+1)                                  
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_5Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:45                                             
#SENSITIVITY:                ,06-01-2021 10:08                                             
#LABORATORY:                 ,TUPO                                                         
#OPERATOR:                   ,LH                                                           
#REMARK:                     ,                                                             
#SAMPLE:                     ,pyro_30_900_N2_5Kmin_MDF_02                                  
#SAMPLE MASS /mg:            ,10.2924                                                      
#MATERIAL:                   ,MDF                                                          
#REFERENCE:                  ,-----                                                        
#REFERENCE MASS /mg:         ,0                                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                            
#SAMPLE CRUCIBLE MASS /mg:   ,132.8691                                                     
#REFERENCE CRUCIBLE MASS /mg:,135.12                                                       
#DSC RANGE /µV:              ,5000                                                         
#TG RANGE /mg:               ,35000                                                        
#TAU-R:                      ,---                                                          
#CORR. CODE:                 ,020                                                          
#EXO:                        ,-1                                                           
#RANGE:                      ,30°C/5.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                         
#SEG. 2:                     ,30°C/5.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
386.43900, 76.33000,     -0.41141, 32.68486,50.00000,20.00000,4.34766
386.48700, 76.34000,     -0.41164, 32.68049,50.00000,20.00000,4.34745
386.53500, 76.35000,     -0.41193, 32.68049,50.00000,20.00000,4.34725
386.58801, 76.36000,     -0.41227, 32.67398,50.00000,20.00000,4.34702
386.63699, 76.37000,     -0.41253, 32.66533,50.00000,20.00000,4.34680
386.68600, 76.38000,     -0.41269, 32.66533,50.00000,20.00000,4.34659
386.73700, 76.39000,     -0.41288, 32.66203,50.00000,20.00000,4.34637
386.78900, 76.40000,     -0.41309, 32.65008,50.00000,20.00000,4.34614
386.83701, 76.41000,     -0.41330, 32.65008,50.00000,20.00000,4.34593
386.88501, 76.42000,     -0.41354, 32.65008,50.00000,20.00000,4.34573
386.93799, 76.43000,     -0.41371, 32.65008,50.00000,20.00000,4.34550
386.98700, 76.44000,     -0.41387, 32.64036,50.00000,20.00000,4.34528
387.03601, 76.45000,     -0.41406, 32.63706,50.00000,20.00000,4.34507
387.08600, 76.46000,     -0.41424, 32.63706,50.00000,20.00000,4.34485
387.13501, 76.47000,     -0.41446, 32.63385,50.00000,20.00000,4.34464
387.18701, 76.48000,     -0.41474, 32.62190,50.00000,20.00000,4.34442
387.23599, 76.49000,     -0.41490, 32.62190,50.00000,20.00000,4.34420
387.28601, 76.50000,     -0.41521, 32.61860,50.00000,20.00000,4.34399
387.33600, 76.51000,     -0.41538, 32.60665,50.00000,20.00000,4.34377
387.38599, 76.52000,     -0.41554, 32.60665,50.00000,20.00000,4.34355
387.43799, 76.53000,     -0.41588, 32.60014,50.00000,20.00000,4.34333
387.48599, 76.54000,     -0.41606, 32.59149,50.00000,20.00000,4.34312
387.53900, 76.55000,     -0.41616, 32.59149,50.00000,20.00000,4.34289
387.58701, 76.56000,     -0.41646, 32.58819,50.00000,20.00000,4.34268
387.63599, 76.57000,     -0.41677, 32.57624,50.00000,20.00000,4.34247
387.68701, 76.58000,     -0.41693, 32.56642,50.00000,20.00000,4.34225
387.73700, 76.59000,     -0.41719, 32.56322,50.00000,20.00000,4.34203
387.78699, 76.60000,     -0.41733, 32.56001,50.00000,20.00000,4.34181
387.83600, 76.61000,     -0.41731, 32.55020,50.00000,20.00000,4.34160
387.88599, 76.62000,     -0.41752, 32.55020,50.00000,20.00000,4.34138
387.93701, 76.63000,     -0.41799, 32.55020,50.00000,20.00000,4.34116
387.98700, 76.64000,     -0.41814, 32.55020,50.00000,20.00000,4.34094
388.03601, 76.65000,     -0.41834, 32.55020,50.00000,20.00000,4.34073
388.08801, 76.66000,     -0.41854, 32.54699,50.00000,20.00000,4.34051
388.13599, 76.67000,     -0.41872, 32.53718,50.00000,20.00000,4.34030
388.18799, 76.68000,     -0.41888, 32.53718,50.00000,20.00000,4.34007
388.23801, 76.69000,     -0.41917, 32.54369,50.00000,20.00000,4.33986
388.29001, 76.70000,     -0.41938, 32.54689,50.00000,20.00000,4.33963
388.33701, 76.71000,     -0.41962, 32.53494,50.00000,20.00000,4.33943
388.38901, 76.72000,     -0.41988, 32.53494,50.00000,20.00000,4.33920
388.43900, 76.73000,     -0.42009, 32.53174,50.00000,20.00000,4.33899
388.48801, 76.74000,     -0.42020, 32.51872,50.00000,20.00000,4.33877
388.53699, 76.75000,     -0.42037, 32.51872,50.00000,20.00000,4.33856
388.58701, 76.76000,     -0.42055, 32.50570,50.00000,20.00000,4.33834
388.63599, 76.77000,     -0.42081, 32.50026,50.00000,20.00000,4.33813
388.68799, 76.78000,     -0.42105, 32.49375,50.00000,20.00000,4.33791
388.73901, 76.79000,     -0.42126, 32.48500,50.00000,20.00000,4.33769
388.79001, 76.80000,     -0.42150, 32.48500,50.00000,20.00000,4.33746
388.84000, 76.81000,     -0.42178, 32.48500,50.00000,20.00000,4.33725
388.89001, 76.82000,     -0.42187, 32.47529,50.00000,20.00000,4.33703
388.93799, 76.83000,     -0.42215, 32.47198,50.00000,20.00000,4.33682
388.98999, 76.84000,     -0.42226, 32.47198,50.00000,20.00000,4.33660
389.04099, 76.85000,     -0.42246, 32.47198,50.00000,20.00000,4.33638
389.09201, 76.86000,     -0.42269, 32.46547,50.00000,20.00000,4.33616
389.13901, 76.87000,     -0.42298, 32.45673,50.00000,20.00000,4.33595
389.19000, 76.88000,     -0.42319, 32.45673,50.00000,20.00000,4.33573
389.23999, 76.89000,     -0.42337, 32.45022,50.00000,20.00000,4.33552
389.29099, 76.90000,     -0.42358, 32.44264,50.00000,20.00000,4.33530
389.34000, 76.91000,     -0.42380, 32.44264,50.00000,20.00000,4.33508
389.39301, 76.92000,     -0.42396, 32.43613,50.00000,20.00000,4.33485
389.44199, 76.93000,     -0.42422, 32.42749,50.00000,20.00000,4.33464
389.49100, 76.94000,     -0.42443, 32.42749,50.00000,20.00000,4.33443
389.54300, 76.95000,     -0.42466, 32.41553,50.00000,20.00000,4.33420
389.59399, 76.96000,     -0.42485, 32.41009,50.00000,20.00000,4.33398
389.64401, 76.97000,     -0.42508, 32.41009,50.00000,20.00000,4.33377
389.69101, 76.98000,     -0.42530, 32.39814,50.00000,20.00000,4.33356
389.74301, 76.99000,     -0.42557, 32.39377,50.00000,20.00000,4.33334
389.79401, 77.00000,     -0.42583, 32.39377,50.00000,20.00000,4.33312
389.84399, 77.01000,     -0.42602, 32.39056,50.00000,20.00000,4.33290
389.89200, 77.02000,     -0.42613, 32.37968,50.00000,20.00000,4.33269
389.94299, 77.03000,     -0.42651, 32.37968,50.00000,20.00000,4.33247
389.99399, 77.04000,     -0.42672, 32.38289,50.00000,20.00000,4.33225
390.04501, 77.05000,     -0.42676, 32.39270,50.00000,20.00000,4.33203
390.09601, 77.06000,     -0.42731, 32.38289,50.00000,20.00000,4.33181
390.14499, 77.07000,     -0.42748, 32.37852,50.00000,20.00000,4.33160
390.19400, 77.08000,     -0.42755, 32.37852,50.00000,20.00000,4.33139
390.24500, 77.09000,     -0.42771, 32.36773,50.00000,20.00000,4.33117
390.29800, 77.10000,     -0.42811, 32.36336,50.00000,20.00000,4.33094
390.34500, 77.11000,     -0.42827, 32.36336,50.00000,20.00000,4.33073
390.39700, 77.12000,     -0.42843, 32.36006,50.00000,20.00000,4.33051
390.44601, 77.13000,     -0.42883, 32.34927,50.00000,20.00000,4.33030
390.49399, 77.14000,     -0.42890, 32.34927,50.00000,20.00000,4.33009
390.54501, 77.15000,     -0.42909, 32.34597,50.00000,20.00000,4.32987
390.59601, 77.16000,     -0.42928, 32.33402,50.00000,20.00000,4.32965
390.64700, 77.17000,     -0.42939, 32.33402,50.00000,20.00000,4.32943
390.69601, 77.18000,     -0.42984, 32.32751,50.00000,20.00000,4.32922
390.74799, 77.19000,     -0.43024, 32.31993,50.00000,20.00000,4.32899
390.79599, 77.20000,     -0.43043, 32.31993,50.00000,20.00000,4.32879
390.84900, 77.21000,     -0.43066, 32.31993,50.00000,20.00000,4.32856
390.89801, 77.22000,     -0.43084, 32.30905,50.00000,20.00000,4.32834
390.94699, 77.23000,     -0.43116, 32.30468,50.00000,20.00000,4.32813
390.99701, 77.24000,     -0.43137, 32.30468,50.00000,20.00000,4.32792
391.04800, 77.25000,     -0.43169, 32.30468,50.00000,20.00000,4.32770
391.09698, 77.26000,     -0.43205, 32.29496,50.00000,20.00000,4.32748
391.14801, 77.27000,     -0.43235, 32.29166,50.00000,20.00000,4.32726
391.19800, 77.28000,     -0.43242, 32.29166,50.00000,20.00000,4.32705
391.24799, 77.29000,     -0.43266, 32.27533,50.00000,20.00000,4.32683
391.29700, 77.30000,     -0.43286, 32.26348,50.00000,20.00000,4.32662
391.34900, 77.31000,     -0.43324, 32.26348,50.00000,20.00000,4.32640
391.39700, 77.32000,     -0.43350, 32.25697,50.00000,20.00000,4.32619
391.45001, 77.33000,     -0.43371, 32.24823,50.00000,20.00000,4.32596
391.49799, 77.34000,     -0.43392, 32.24823,50.00000,20.00000,4.32575
391.54800, 77.35000,     -0.43432, 32.24502,50.00000,20.00000,4.32554
391.59900, 77.36000,     -0.43451, 32.23521,50.00000,20.00000,4.32532
391.65100, 77.37000,     -0.43478, 32.23521,50.00000,20.00000,4.32509
391.70001, 77.38000,     -0.43500, 32.23521,50.00000,20.00000,4.32488
391.75299, 77.39000,     -0.43513, 32.23521,50.00000,20.00000,4.32465
391.80200, 77.40000,     -0.43536, 32.23521,50.00000,20.00000,4.32444
391.85199, 77.41000,     -0.43575, 32.22539,50.00000,20.00000,4.32422
391.90201, 77.42000,     -0.43624, 32.22112,50.00000,20.00000,4.32401
391.95300, 77.43000,     -0.43640, 32.21782,50.00000,20.00000,4.32379
392.00000, 77.44000,     -0.43659, 32.20586,50.00000,20.00000,4.32358
392.05200, 77.45000,     -0.43687, 32.20586,50.00000,20.00000,4.32336
392.10199, 77.46000,     -0.43715, 32.20266,50.00000,20.00000,4.32314
392.15201, 77.47000,     -0.43738, 32.18954,50.00000,20.00000,4.32293
392.20200, 77.48000,     -0.43769, 32.18954,50.00000,20.00000,4.32271
392.25101, 77.49000,     -0.43793, 32.18954,50.00000,20.00000,4.32250
392.30200, 77.50000,     -0.43820, 32.18303,50.00000,20.00000,4.32228
392.35199, 77.51000,     -0.43848, 32.17652,50.00000,20.00000,4.32207
392.40201, 77.52000,     -0.43862, 32.17652,50.00000,20.00000,4.32185
392.45401, 77.53000,     -0.43871, 32.17652,50.00000,20.00000,4.32163
392.50400, 77.54000,     -0.43973, 32.17652,50.00000,20.00000,4.32141
392.55399, 77.55000,     -0.44035, 32.16681,50.00000,20.00000,4.32119
392.60300, 77.56000,     -0.44063, 32.16243,50.00000,20.00000,4.32098
392.65100, 77.57000,     -0.44099, 32.16243,50.00000,20.00000,4.32078
392.70300, 77.58000,     -0.44110, 32.16243,50.00000,20.00000,4.32055
392.75299, 77.59000,     -0.44126, 32.15593,50.00000,20.00000,4.32034
392.80099, 77.60000,     -0.44147, 32.14835,50.00000,20.00000,4.32013
392.85300, 77.61000,     -0.44173, 32.14835,50.00000,20.00000,4.31990
392.90201, 77.62000,     -0.44222, 32.14504,50.00000,20.00000,4.31969
392.95200, 77.63000,     -0.44234, 32.13416,50.00000,20.00000,4.31948
393.00299, 77.64000,     -0.44259, 32.13416,50.00000,20.00000,4.31926
393.05399, 77.65000,     -0.44285, 32.13416,50.00000,20.00000,4.31904
393.10400, 77.66000,     -0.44311, 32.12328,50.00000,20.00000,4.31882
393.15399, 77.67000,     -0.44336, 32.11900,50.00000,20.00000,4.31861
393.20401, 77.68000,     -0.44354, 32.11900,50.00000,20.00000,4.31839
393.25299, 77.69000,     -0.44378, 32.10919,50.00000,20.00000,4.31818
393.30301, 77.70000,     -0.44404, 32.10599,50.00000,20.00000,4.31797
393.35400, 77.71000,     -0.44446, 32.10599,50.00000,20.00000,4.31775
393.40100, 77.72000,     -0.44453, 32.10599,50.00000,20.00000,4.31754
393.45300, 77.73000,     -0.44476, 32.09948,50.00000,20.00000,4.31732
393.50201, 77.74000,     -0.44495, 32.09287,50.00000,20.00000,4.31711
393.55301, 77.75000,     -0.44515, 32.09287,50.00000,20.00000,4.31689
393.60400, 77.76000,     -0.44565, 32.09287,50.00000,20.00000,4.31667
393.65302, 77.77000,     -0.44590, 32.09287,50.00000,20.00000,4.31646
393.70300, 77.78000,     -0.44601, 32.08315,50.00000,20.00000,4.31624
393.75500, 77.79000,     -0.44634, 32.07878,50.00000,20.00000,4.31602
393.80499, 77.80000,     -0.44652, 32.07878,50.00000,20.00000,4.31580
393.85300, 77.81000,     -0.44667, 32.06790,50.00000,20.00000,4.31560
393.90500, 77.82000,     -0.44695, 32.06362,50.00000,20.00000,4.31537
393.95401, 77.83000,     -0.44722, 32.06032,50.00000,20.00000,4.31516
394.00400, 77.84000,     -0.44750, 32.04837,50.00000,20.00000,4.31495
394.05499, 77.85000,     -0.44776, 32.04837,50.00000,20.00000,4.31473
394.10400, 77.86000,     -0.44799, 32.04516,50.00000,20.00000,4.31451
394.15799, 77.87000,     -0.44834, 32.03535,50.00000,20.00000,4.31428
394.20599, 77.88000,     -0.44860, 32.03535,50.00000,20.00000,4.31408
394.25299, 77.89000,     -0.44883, 32.03535,50.00000,20.00000,4.31387
394.30499, 77.90000,     -0.44902, 32.02884,50.00000,20.00000,4.31365
394.35599, 77.91000,     -0.44918, 32.02126,50.00000,20.00000,4.31343
394.40500, 77.92000,     -0.44934, 32.02126,50.00000,20.00000,4.31322
394.45599, 77.93000,     -0.44962, 32.01038,50.00000,20.00000,4.31300
394.50400, 77.94000,     -0.44985, 32.00601,50.00000,20.00000,4.31279
394.55701, 77.95000,     -0.45022, 32.00280,50.00000,20.00000,4.31256
394.60699, 77.96000,     -0.45052, 31.99192,50.00000,20.00000,4.31235
394.65601, 77.97000,     -0.45057, 31.99192,50.00000,20.00000,4.31214
394.70700, 77.98000,     -0.45070, 32.00164,50.00000,20.00000,4.31192
394.75800, 77.99000,     -0.45098, 32.00164,50.00000,20.00000,4.31170
394.80801, 78.00000,     -0.45121, 31.99182,50.00000,20.00000,4.31148
394.85599, 78.01000,     -0.45139, 31.98862,50.00000,20.00000,4.31128
394.90799, 78.02000,     -0.45179, 31.98862,50.00000,20.00000,4.31105
394.95801, 78.03000,     -0.45205, 31.98531,50.00000,20.00000,4.31084
395.00800, 78.04000,     -0.45233, 31.97229,50.00000,20.00000,4.31062
395.05899, 78.05000,     -0.45251, 31.97229,50.00000,20.00000,4.31041
395.10901, 78.06000,     -0.45258, 31.96899,50.00000,20.00000,4.31019
395.15900, 78.07000,     -0.45285, 31.95704,50.00000,20.00000,4.30998
395.20801, 78.08000,     -0.45307, 31.95704,50.00000,20.00000,4.30976
395.25800, 78.09000,     -0.45334, 31.95704,50.00000,20.00000,4.30955
395.31201, 78.10000,     -0.45360, 31.94626,50.00000,20.00000,4.30932
395.36099, 78.11000,     -0.45387, 31.94188,50.00000,20.00000,4.30911
395.41101, 78.12000,     -0.45422, 31.94188,50.00000,20.00000,4.30889
395.45999, 78.13000,     -0.45451, 31.93100,50.00000,20.00000,4.30868
395.50900, 78.14000,     -0.45476, 31.92663,50.00000,20.00000,4.30847
395.56000, 78.15000,     -0.45495, 31.92663,50.00000,20.00000,4.30825
395.61200, 78.16000,     -0.45522, 31.92012,50.00000,20.00000,4.30803
395.66199, 78.17000,     -0.45548, 31.91147,50.00000,20.00000,4.30781
395.70999, 78.18000,     -0.45568, 31.91147,50.00000,20.00000,4.30761
395.76199, 78.19000,     -0.45596, 31.90817,50.00000,20.00000,4.30738
395.81299, 78.20000,     -0.45614, 31.89622,50.00000,20.00000,4.30716
395.86301, 78.21000,     -0.45635, 31.89622,50.00000,20.00000,4.30695
395.91199, 78.22000,     -0.45653, 31.89622,50.00000,20.00000,4.30674
395.96301, 78.23000,     -0.45693, 31.89622,50.00000,20.00000,4.30652
396.01300, 78.24000,     -0.45717, 31.89301,50.00000,20.00000,4.30630
396.06100, 78.25000,     -0.45732, 31.88320,50.00000,20.00000,4.30610
396.11401, 78.26000,     -0.45768, 31.88320,50.00000,20.00000,4.30587
396.16400, 78.27000,     -0.45797, 31.88320,50.00000,20.00000,4.30566
396.21301, 78.28000,     -0.45825, 31.87669,50.00000,20.00000,4.30545
396.26401, 78.29000,     -0.45842, 31.86804,50.00000,20.00000,4.30523
396.31299, 78.30000,     -0.45852, 31.86804,50.00000,20.00000,4.30502
396.36200, 78.31000,     -0.45887, 31.85395,50.00000,20.00000,4.30481
396.41299, 78.32000,     -0.45916, 31.84628,50.00000,20.00000,4.30459
396.46399, 78.33000,     -0.45943, 31.84307,50.00000,20.00000,4.30437
396.51401, 78.34000,     -0.45964, 31.83005,50.00000,20.00000,4.30415
396.56299, 78.35000,     -0.45985, 31.83005,50.00000,20.00000,4.30394
396.61600, 78.36000,     -0.46012, 31.82675,50.00000,20.00000,4.30371
396.66699, 78.37000,     -0.46033, 31.81480,50.00000,20.00000,4.30350
396.71500, 78.38000,     -0.46061, 31.81480,50.00000,20.00000,4.30329
396.76599, 78.39000,     -0.46088, 31.81480,50.00000,20.00000,4.30307
396.81601, 78.40000,     -0.46124, 31.81480,50.00000,20.00000,4.30286
396.86600, 78.41000,     -0.46163, 31.80829,50.00000,20.00000,4.30264
396.91501, 78.42000,     -0.46169, 31.80178,50.00000,20.00000,4.30243
396.96500, 78.43000,     -0.46186, 31.80178,50.00000,20.00000,4.30222
397.01599, 78.44000,     -0.46206, 31.80178,50.00000,20.00000,4.30200
397.06500, 78.45000,     -0.46222, 31.79197,50.00000,20.00000,4.30179
397.11700, 78.46000,     -0.46259, 31.78769,50.00000,20.00000,4.30156
397.16501, 78.47000,     -0.46282, 31.78769,50.00000,20.00000,4.30136
397.22000, 78.48000,     -0.46312, 31.78108,50.00000,20.00000,4.30112
397.26700, 78.49000,     -0.46326, 31.77457,50.00000,20.00000,4.30092
397.31699, 78.50000,     -0.46351, 31.77457,50.00000,20.00000,4.30071
397.36801, 78.51000,     -0.46379, 31.77457,50.00000,20.00000,4.30049
397.41699, 78.52000,     -0.46400, 31.76486,50.00000,20.00000,4.30028
397.46899, 78.53000,     -0.46418, 31.76049,50.00000,20.00000,4.30005
397.51599, 78.54000,     -0.46451, 31.76049,50.00000,20.00000,4.29985
397.56699, 78.55000,     -0.46473, 31.74961,50.00000,20.00000,4.29963
397.61700, 78.56000,     -0.46499, 31.74533,50.00000,20.00000,4.29942
397.67099, 78.57000,     -0.46515, 31.74533,50.00000,20.00000,4.29919
397.71799, 78.58000,     -0.46542, 31.74533,50.00000,20.00000,4.29899
397.76901, 78.59000,     -0.46575, 31.73445,50.00000,20.00000,4.29877
397.81699, 78.60000,     -0.46603, 31.73008,50.00000,20.00000,4.29856
397.86600, 78.61000,     -0.46635, 31.73008,50.00000,20.00000,4.29835
397.91699, 78.62000,     -0.46649, 31.71919,50.00000,20.00000,4.29813
397.96799, 78.63000,     -0.46686, 31.71492,50.00000,20.00000,4.29791
398.01599, 78.64000,     -0.46711, 31.71492,50.00000,20.00000,4.29771
398.06799, 78.65000,     -0.46744, 31.70404,50.00000,20.00000,4.29749
398.11899, 78.66000,     -0.46771, 31.69967,50.00000,20.00000,4.29727
398.16800, 78.67000,     -0.46789, 31.69967,50.00000,20.00000,4.29706
398.22000, 78.68000,     -0.46805, 31.69967,50.00000,20.00000,4.29684
398.26901, 78.69000,     -0.46830, 31.68985,50.00000,20.00000,4.29662
398.31699, 78.70000,     -0.46866, 31.68558,50.00000,20.00000,4.29642
398.36801, 78.71000,     -0.46896, 31.68558,50.00000,20.00000,4.29620
398.42001, 78.72000,     -0.46918, 31.67907,50.00000,20.00000,4.29598
398.46899, 78.73000,     -0.46951, 31.67139,50.00000,20.00000,4.29577
398.51700, 78.74000,     -0.46981, 31.67139,50.00000,20.00000,4.29556
398.56900, 78.75000,     -0.46999, 31.66168,50.00000,20.00000,4.29534
398.61801, 78.76000,     -0.47020, 31.64973,50.00000,20.00000,4.29513
398.66800, 78.77000,     -0.47047, 31.64973,50.00000,20.00000,4.29492
398.72000, 78.78000,     -0.47063, 31.64973,50.00000,20.00000,4.29469
398.76999, 78.79000,     -0.47081, 31.63884,50.00000,20.00000,4.29448
398.82001, 78.80000,     -0.47100, 31.63447,50.00000,20.00000,4.29426
398.87000, 78.81000,     -0.47125, 31.62476,50.00000,20.00000,4.29405
398.91800, 78.82000,     -0.47150, 31.62145,50.00000,20.00000,4.29385
398.97198, 78.83000,     -0.47189, 31.61494,50.00000,20.00000,4.29361
399.01901, 78.84000,     -0.47210, 31.60843,50.00000,20.00000,4.29341
399.06900, 78.85000,     -0.47237, 31.60843,50.00000,20.00000,4.29320
399.12201, 78.86000,     -0.47263, 31.60843,50.00000,20.00000,4.29297
399.17001, 78.87000,     -0.47284, 31.59872,50.00000,20.00000,4.29277
399.22000, 78.88000,     -0.47314, 31.59434,50.00000,20.00000,4.29255
399.26999, 78.89000,     -0.47344, 31.59104,50.00000,20.00000,4.29234
399.32300, 78.90000,     -0.47364, 31.57909,50.00000,20.00000,4.29211
399.37201, 78.91000,     -0.47387, 31.57909,50.00000,20.00000,4.29190
399.42099, 78.92000,     -0.47412, 31.57258,50.00000,20.00000,4.29169
399.47400, 78.93000,     -0.47435, 31.56393,50.00000,20.00000,4.29147
399.52100, 78.94000,     -0.47465, 31.56393,50.00000,20.00000,4.29126
399.57199, 78.95000,     -0.47490, 31.55305,50.00000,20.00000,4.29105
399.62299, 78.96000,     -0.47518, 31.54868,50.00000,20.00000,4.29083
399.67001, 78.97000,     -0.47548, 31.54868,50.00000,20.00000,4.29063
399.72198, 78.98000,     -0.47566, 31.53896,50.00000,20.00000,4.29040
399.77200, 78.99000,     -0.47588, 31.53459,50.00000,20.00000,4.29019
399.82300, 79.00000,     -0.47599, 31.53459,50.00000,20.00000,4.28997
399.87399, 79.01000,     -0.47622, 31.53459,50.00000,20.00000,4.28975
399.92499, 79.02000,     -0.47648, 31.52478,50.00000,20.00000,4.28954
399.97198, 79.03000,     -0.47678, 31.52157,50.00000,20.00000,4.28934
400.02200, 79.04000,     -0.47712, 31.52157,50.00000,20.00000,4.28912
400.07101, 79.05000,     -0.47738, 31.52157,50.00000,20.00000,4.28891
400.12299, 79.06000,     -0.47760, 31.51506,50.00000,20.00000,4.28869
400.17599, 79.07000,     -0.47788, 31.50748,50.00000,20.00000,4.28846
400.22198, 79.08000,     -0.47813, 31.50748,50.00000,20.00000,4.28827
400.27301, 79.09000,     -0.47834, 31.50088,50.00000,20.00000,4.28805
400.32101, 79.10000,     -0.47864, 31.49223,50.00000,20.00000,4.28784
400.37100, 79.11000,     -0.47887, 31.49223,50.00000,20.00000,4.28763
400.42300, 79.12000,     -0.47909, 31.48465,50.00000,20.00000,4.28741
400.47501, 79.13000,     -0.47927, 31.47484,50.00000,20.00000,4.28718
400.52100, 79.14000,     -0.47959, 31.47484,50.00000,20.00000,4.28699
400.57101, 79.15000,     -0.47987, 31.46833,50.00000,20.00000,4.28677
400.62299, 79.16000,     -0.48012, 31.46075,50.00000,20.00000,4.28655
400.67001, 79.17000,     -0.48040, 31.46075,50.00000,20.00000,4.28635
400.72101, 79.18000,     -0.48063, 31.46075,50.00000,20.00000,4.28613
400.77100, 79.19000,     -0.48086, 31.46075,50.00000,20.00000,4.28592
400.82300, 79.20000,     -0.48108, 31.45424,50.00000,20.00000,4.28570
400.87201, 79.21000,     -0.48133, 31.44657,50.00000,20.00000,4.28549
400.91901, 79.22000,     -0.48156, 31.44657,50.00000,20.00000,4.28529
400.97000, 79.23000,     -0.48196, 31.44336,50.00000,20.00000,4.28507
401.02100, 79.24000,     -0.48228, 31.43248,50.00000,20.00000,4.28485
401.07101, 79.25000,     -0.48256, 31.43248,50.00000,20.00000,4.28464
401.11899, 79.26000,     -0.48285, 31.42927,50.00000,20.00000,4.28443
401.17099, 79.27000,     -0.48320, 31.41839,50.00000,20.00000,4.28421
401.22101, 79.28000,     -0.48350, 31.41839,50.00000,20.00000,4.28400
401.27301, 79.29000,     -0.48360, 31.41188,50.00000,20.00000,4.28378
401.32101, 79.30000,     -0.48379, 31.40314,50.00000,20.00000,4.28357
401.37100, 79.31000,     -0.48416, 31.40314,50.00000,20.00000,4.28336
401.42200, 79.32000,     -0.48446, 31.40644,50.00000,20.00000,4.28314
401.47101, 79.33000,     -0.48490, 31.40314,50.00000,20.00000,4.28293
401.51801, 79.34000,     -0.48513, 31.40314,50.00000,20.00000,4.28273
401.57101, 79.35000,     -0.48528, 31.40314,50.00000,20.00000,4.28250
401.62000, 79.36000,     -0.48536, 31.39993,50.00000,20.00000,4.28229
401.66800, 79.37000,     -0.48574, 31.39012,50.00000,20.00000,4.28209
401.72101, 79.38000,     -0.48620, 31.39012,50.00000,20.00000,4.28186
401.77100, 79.39000,     -0.48633, 31.39012,50.00000,20.00000,4.28165
401.81900, 79.40000,     -0.48654, 31.38361,50.00000,20.00000,4.28145
401.87000, 79.41000,     -0.48671, 31.37603,50.00000,20.00000,4.28123
401.91800, 79.42000,     -0.48701, 31.37603,50.00000,20.00000,4.28102
401.96799, 79.43000,     -0.48731, 31.37272,50.00000,20.00000,4.28081
402.01999, 79.44000,     -0.48758, 31.36184,50.00000,20.00000,4.28059
402.07101, 79.45000,     -0.48791, 31.36184,50.00000,20.00000,4.28037
402.12100, 79.46000,     -0.48818, 31.36184,50.00000,20.00000,4.28016
402.16901, 79.47000,     -0.48841, 31.36184,50.00000,20.00000,4.27995
402.21799, 79.48000,     -0.48873, 31.35213,50.00000,20.00000,4.27974
402.26801, 79.49000,     -0.48896, 31.34882,50.00000,20.00000,4.27953
402.32001, 79.50000,     -0.48919, 31.34882,50.00000,20.00000,4.27931
402.37000, 79.51000,     -0.48953, 31.34882,50.00000,20.00000,4.27909
402.41800, 79.52000,     -0.48976, 31.34882,50.00000,20.00000,4.27889
402.46799, 79.53000,     -0.48991, 31.34882,50.00000,20.00000,4.27868
402.51999, 79.54000,     -0.49012, 31.34231,50.00000,20.00000,4.27846
402.57001, 79.55000,     -0.49046, 31.33580,50.00000,20.00000,4.27824
402.61801, 79.56000,     -0.49066, 31.33260,50.00000,20.00000,4.27804
402.66800, 79.57000,     -0.49087, 31.31958,50.00000,20.00000,4.27782
402.71799, 79.58000,     -0.49124, 31.30977,50.00000,20.00000,4.27761
402.76901, 79.59000,     -0.49156, 31.30656,50.00000,20.00000,4.27739
402.81799, 79.60000,     -0.49178, 31.29354,50.00000,20.00000,4.27718
402.86899, 79.61000,     -0.49206, 31.29354,50.00000,20.00000,4.27697
402.91599, 79.62000,     -0.49233, 31.28703,50.00000,20.00000,4.27677
402.96500, 79.63000,     -0.49256, 31.27829,50.00000,20.00000,4.27656
403.01700, 79.64000,     -0.49271, 31.27829,50.00000,20.00000,4.27634
403.06699, 79.65000,     -0.49301, 31.27829,50.00000,20.00000,4.27612
403.11801, 79.66000,     -0.49321, 31.26857,50.00000,20.00000,4.27591
